,area,build_year,price,number_of_rooms,level,price_average
425,50.0,1996.2546383436409,76000.0,3.0,0,94238.25333333333
426,54.0,1996.2546383436409,88000.0,2.0,5,94238.25333333333
427,26.0,1996.2546383436409,53000.0,1.0,0,94238.25333333333
428,31.0,1996.2546383436409,55000.0,2.0,0,94238.25333333333
429,27.0,1970.0,54600.0,2.0,0,94238.25333333333
430,51.0,1996.2546383436409,108000.0,3.0,1,128221.2258064516
431,42.0,1996.2546383436409,44900.0,2.0,4,128221.2258064516
432,37.0,1996.2546383436409,38000.0,2.0,1,128221.2258064516
433,30.0,2011.0,45000.0,1.0,1,128221.2258064516
434,29.0,2006.0,45500.0,1.0,3,128221.2258064516
435,39.0,1996.2546383436409,45000.0,2.0,0,128221.2258064516
436,30.0,1996.2546383436409,48000.0,1.0,1,128221.2258064516
437,33.0,1990.0,40000.0,1.0,0,128221.2258064516
438,26.0,2017.0,48011.0,1.0,3,128221.2258064516
439,59.0,1996.2546383436409,2100.0,2.0,3,128221.2258064516
440,13.0,1996.2546383436409,22000.0,1.0,4,128221.2258064516
441,39.0,2005.0,49000.0,1.0,3,128221.2258064516
442,32.0,1996.2546383436409,50000.0,2.0,0,128221.2258064516
443,32.0,1996.2546383436409,50000.0,2.0,0,128221.2258064516
444,94.0,2020.0,1700.0,2.0,3,128221.2258064516
445,101.0,2002.0,175000.0,4.0,3,128221.2258064516
446,48.0,1996.2546383436409,105600.0,2.0,3,128221.2258064516
447,80.0,1964.0,125000.0,4.0,2,128221.2258064516
448,67.0,2010.0,189000.0,1.0,0,128221.2258064516
449,55.0,2020.0,125000.0,2.0,4,128221.2258064516
450,91.0,1973.0,189000.0,4.0,8,128221.2258064516
451,150.0,2009.0,298708.0,3.0,6,128221.2258064516
452,78.0,1996.2546383436409,147000.0,3.0,5,128221.2258064516
453,84.0,2003.0,140000.0,4.0,1,128221.2258064516
454,87.0,1996.2546383436409,245000.0,4.0,0,128221.2258064516
455,94.0,1996.2546383436409,190000.0,4.0,1,128221.2258064516
456,68.0,1996.2546383436409,137500.0,2.0,7,128221.2258064516
457,55.0,2002.0,121000.0,2.0,3,128221.2258064516
458,80.0,1996.2546383436409,155000.0,3.0,1,128221.2258064516
459,105.0,1996.2546383436409,173000.0,3.0,0,128221.2258064516
460,90.0,2010.0,125000.0,4.0,1,128221.2258064516
461,113.0,1996.2546383436409,195000.0,4.0,2,128221.2258064516
462,126.0,1996.2546383436409,235000.0,5.0,2,128221.2258064516
463,194.0,2009.0,388000.0,4.0,1,128221.2258064516
464,105.0,2021.0,198607.0,2.0,5,128221.2258064516
465,49.0,2021.0,101346.0,3.0,3,128221.2258064516
466,49.0,2021.0,101346.0,3.0,1,128221.2258064516
467,49.0,2021.0,101346.0,3.0,2,128221.2258064516
468,49.0,2021.0,101346.0,3.0,4,128221.2258064516
469,57.0,2021.0,120603.0,3.0,1,128221.2258064516
470,81.0,1996.2546383436409,108982.0,3.0,4,128221.2258064516
471,84.0,1996.2546383436409,118000.0,5.0,6,128221.2258064516
472,101.0,2002.0,175000.0,4.0,3,128221.2258064516
473,70.0,2013.0,115500.0,3.0,1,128221.2258064516
474,160.0,1996.2546383436409,390000.0,5.0,3,128221.2258064516
475,124.0,1996.2546383436409,315000.0,4.0,3,128221.2258064516
476,72.0,1996.2546383436409,143000.0,4.0,2,128221.2258064516
477,110.0,1996.2546383436409,193000.0,4.0,3,128221.2258064516
478,100.0,2017.0,232000.0,3.0,7,128221.2258064516
479,67.0,2004.0,120000.0,3.0,0,128221.2258064516
480,83.0,1996.2546383436409,156650.0,4.0,6,128221.2258064516
481,203.0,1996.2546383436409,125000.0,6.0,3,128221.2258064516
482,47.0,1996.2546383436409,114800.0,2.0,2,128221.2258064516
483,75.0,1996.2546383436409,176700.0,3.0,3,128221.2258064516
484,197.0,1996.2546383436409,510000.0,5.0,2,128221.2258064516
485,150.0,1996.2546383436409,465000.0,3.0,4,128221.2258064516
486,113.0,2017.0,195000.0,4.0,2,128221.2258064516
487,112.0,1996.2546383436409,300000.0,3.0,4,128221.2258064516
488,88.0,1996.2546383436409,136400.0,5.0,3,128221.2258064516
489,75.0,2019.0,149250.0,3.0,2,128221.2258064516
490,125.0,2019.0,225000.0,4.0,5,128221.2258064516
491,123.0,2019.0,221400.0,4.0,5,128221.2258064516
492,174.0,2019.0,330600.0,4.0,7,128221.2258064516
493,88.0,1996.2546383436409,307000.0,4.0,3,128221.2258064516
494,106.0,1996.2546383436409,222600.0,4.0,2,128221.2258064516
495,92.0,1950.0,179000.0,4.0,3,128221.2258064516
496,59.0,1996.2546383436409,135700.0,2.0,2,128221.2258064516
497,94.0,1996.2546383436409,206800.0,3.0,6,128221.2258064516
498,92.0,1996.2546383436409,202400.0,4.0,2,128221.2258064516
499,92.0,1996.2546383436409,202400.0,4.0,5,128221.2258064516
500,88.0,1996.2546383436409,193600.0,3.0,4,128221.2258064516
501,122.0,2016.0,164700.0,3.0,3,128221.2258064516
502,77.0,2019.0,192500.0,3.0,1,128221.2258064516
503,122.0,2017.0,308660.0,4.0,6,128221.2258064516
504,106.0,1996.2546383436409,198607.0,3.0,5,128221.2258064516
505,73.0,1996.2546383436409,169500.0,3.0,3,128221.2258064516
506,63.0,2019.0,155000.0,3.0,5,128221.2258064516
507,124.0,2012.0,185000.0,3.0,3,128221.2258064516
508,106.0,1996.2546383436409,170000.0,4.0,2,128221.2258064516
509,165.0,2010.0,205000.0,3.0,7,128221.2258064516
510,125.0,1996.2546383436409,145000.0,5.0,1,128221.2258064516
511,82.0,1935.0,159000.0,3.0,2,128221.2258064516
512,49.0,2008.0,110000.0,2.0,1,128221.2258064516
513,101.0,1996.2546383436409,155000.0,5.0,2,128221.2258064516
514,59.0,2013.0,125000.0,2.0,6,128221.2258064516
515,124.0,2014.0,185000.0,4.0,3,128221.2258064516
516,119.0,1996.2546383436409,149000.0,4.0,1,128221.2258064516
517,139.0,1996.2546383436409,236300.0,3.0,0,128221.2258064516
518,105.0,1996.2546383436409,170000.0,4.0,2,128221.2258064516
519,98.0,1996.2546383436409,230000.0,4.0,5,128221.2258064516
520,43.0,2021.0,112000.0,2.0,1,128221.2258064516
521,70.0,2015.0,159000.0,3.0,7,128221.2258064516
522,105.0,1996.2546383436409,170000.0,3.0,0,128221.2258064516
523,193.0,2006.0,330000.0,4.0,0,128221.2258064516
524,90.0,2018.0,149000.0,4.0,5,128221.2258064516
525,127.0,2018.0,203200.0,4.0,6,128221.2258064516
526,113.0,1996.2546383436409,195000.0,4.0,2,128221.2258064516
527,113.0,1996.2546383436409,195000.0,4.0,2,128221.2258064516
528,113.0,1996.2546383436409,195000.0,4.0,2,128221.2258064516
529,113.0,1996.2546383436409,195000.0,4.0,2,128221.2258064516
530,73.0,2017.0,129011.0,3.0,3,128221.2258064516
531,109.0,2015.0,294000.0,4.0,7,128221.2258064516
532,72.0,1996.2546383436409,143000.0,4.0,2,128221.2258064516
533,57.51,1996.2546383436409,120771.0,3.0,2,128221.2258064516
534,73.0,1996.2546383436409,169500.0,3.0,2,128221.2258064516
535,55.0,1996.2546383436409,123750.0,3.0,5,128221.2258064516
536,92.0,1996.2546383436409,110000.0,3.0,4,128221.2258064516
537,133.0,1996.2546383436409,171570.0,3.0,5,128221.2258064516
538,53.0,2006.0,125000.0,2.0,1,128221.2258064516
539,65.0,1996.2546383436409,126750.0,3.0,2,128221.2258064516
540,65.0,1996.2546383436409,126750.0,3.0,1,128221.2258064516
541,150.0,1996.2546383436409,298708.0,3.0,6,128221.2258064516
542,59.0,1996.2546383436409,145600.0,2.0,2,128221.2258064516
543,75.0,1996.2546383436409,159000.0,3.0,3,128221.2258064516
544,113.0,1996.2546383436409,195000.0,4.0,2,128221.2258064516
545,57.0,2021.0,120603.0,3.0,3,128221.2258064516
546,57.0,2021.0,120603.0,3.0,2,128221.2258064516
547,154.0,2006.0,265000.0,5.0,1,128221.2258064516
548,94.0,1996.2546383436409,170064.0,4.0,1,128221.2258064516
549,144.0,1996.2546383436409,284700.0,5.0,7,128221.2258064516
550,83.0,1996.2546383436409,150000.0,3.0,3,128221.2258064516
551,86.0,2007.0,155000.0,3.0,5,128221.2258064516
552,145.0,2007.0,200000.0,4.0,4,128221.2258064516
553,109.0,2009.0,211182.0,3.0,6,128221.2258064516
554,125.0,2004.0,181000.0,5.0,2,128221.2258064516
555,100.0,2012.0,170000.0,5.0,0,128221.2258064516
556,70.0,1996.2546383436409,115500.0,3.0,1,128221.2258064516
557,83.0,1996.2546383436409,180000.0,3.0,3,128221.2258064516
558,61.0,2009.0,155000.0,1.0,0,128221.2258064516
559,101.0,1996.2546383436409,175000.0,4.0,3,128221.2258064516
560,49.0,1996.2546383436409,101603.0,2.0,3,128221.2258064516
561,105.0,1996.2546383436409,155000.0,3.0,4,128221.2258064516
562,73.0,1996.2546383436409,189000.0,2.8452239216045427,3,128221.2258064516
563,67.0,1996.2546383436409,93000.0,3.0,3,128221.2258064516
564,40.0,1996.2546383436409,81700.0,3.0,0,128221.2258064516
565,38.0,2010.0,60800.0,2.0,1,128221.2258064516
566,41.0,2018.0,54200.0,2.0,5,128221.2258064516
567,62.0,2018.0,78000.0,2.0,0,128221.2258064516
568,85.0,2001.0,76500.0,3.0,0,128221.2258064516
569,113.0,1996.2546383436409,90000.0,4.0,3,128221.2258064516
570,32.0,1934.0,60000.0,2.0,1,128221.2258064516
571,26.0,1996.2546383436409,56000.0,1.0,0,128221.2258064516
572,80.0,1947.0,98000.0,4.0,4,128221.2258064516
573,52.0,1996.2546383436409,75000.0,2.0,2,128221.2258064516
574,47.0,1996.2546383436409,75000.0,3.0,0,128221.2258064516
575,94.0,1996.2546383436409,99000.0,3.0,7,128221.2258064516
576,26.0,2021.0,54600.0,1.0,0,128221.2258064516
577,72.0,1996.2546383436409,96873.0,4.0,4,128221.2258064516
578,41.0,1996.2546383436409,88000.0,2.0,1,128221.2258064516
579,36.0,2008.0,82500.0,2.0,2,128221.2258064516
580,50.0,1996.2546383436409,99000.0,2.0,3,128221.2258064516
581,38.0,1996.2546383436409,77330.0,2.0,4,128221.2258064516
582,30.0,1996.2546383436409,51000.0,1.0,1,128221.2258064516
583,38.0,1996.2546383436409,60800.0,2.0,1,128221.2258064516
584,34.0,2019.0,89000.0,2.0,1,128221.2258064516
585,40.0,1996.2546383436409,84000.0,2.0,1,128221.2258064516
586,40.0,1996.2546383436409,88000.0,2.0,2,128221.2258064516
587,76.0,1996.2546383436409,85000.0,4.0,3,128221.2258064516
588,50.0,1996.2546383436409,94000.0,1.0,1,128221.2258064516
589,38.0,1996.2546383436409,64600.0,2.0,1,128221.2258064516
590,80.0,1996.2546383436409,98000.0,4.0,4,128221.2258064516
591,87.0,2020.0,99000.0,4.0,3,128221.2258064516
592,86.0,1996.2546383436409,99000.0,4.0,3,128221.2258064516
593,38.0,2011.0,63500.0,2.0,2,128221.2258064516
594,54.0,1996.2546383436409,95000.0,2.0,3,128221.2258064516
595,65.0,1989.0,76000.0,2.0,1,128221.2258064516
596,43.0,2019.0,64500.0,2.0,4,128221.2258064516
597,80.0,1976.0,88000.0,3.0,8,128221.2258064516
598,65.0,1989.0,75000.0,2.0,4,128221.2258064516
599,80.0,1996.2546383436409,95000.0,3.0,3,128221.2258064516
600,44.0,2020.0,88000.0,2.0,4,128221.2258064516
601,57.0,1996.2546383436409,71000.0,3.0,5,128221.2258064516
602,40.0,1996.2546383436409,81700.0,2.8452239216045427,0,128221.2258064516
603,52.0,1996.2546383436409,76000.0,3.0,1,128221.2258064516
604,41.0,1996.2546383436409,55000.0,1.0,0,128221.2258064516
605,64.0,1996.2546383436409,90000.0,3.0,13,128221.2258064516
606,60.0,2017.0,81000.0,3.0,2,128221.2258064516
607,52.0,1996.2546383436409,72800.0,2.0,3,128221.2258064516
608,38.0,1996.2546383436409,60800.0,2.0,1,128221.2258064516
609,38.0,1996.2546383436409,64600.0,2.0,1,128221.2258064516
610,30.0,1996.2546383436409,51000.0,1.0,1,128221.2258064516
611,33.0,2010.0,63000.0,1.0,4,128221.2258064516
612,37.0,2020.0,55000.0,1.0,7,128221.2258064516
613,45.0,1996.2546383436409,83250.0,3.0,2,128221.2258064516
614,30.0,1996.2546383436409,51000.0,1.0,1,128221.2258064516
615,63.0,1996.2546383436409,75000.0,3.0,2,128221.2258064516
616,63.0,1996.2546383436409,67300.0,3.0,1,128221.2258064516
617,70.0,1996.2546383436409,69000.0,3.0,1,128221.2258064516
618,70.0,1996.2546383436409,85000.0,4.0,1,128221.2258064516
619,44.0,2020.0,88000.0,2.0,4,128221.2258064516
620,57.0,1996.2546383436409,73000.0,3.0,5,128221.2258064516
621,67.0,1996.2546383436409,87000.0,3.0,2,128221.2258064516
622,59.0,1980.0,59500.0,2.0,10,128221.2258064516
623,30.0,1996.2546383436409,59000.0,1.0,6,128221.2258064516
624,37.0,2019.0,51800.0,3.0,4,128221.2258064516
625,53.0,1996.2546383436409,79000.0,2.0,0,128221.2258064516
626,27.0,2021.0,55713.0,1.0,0,128221.2258064516
627,68.0,1994.0,140000.0,2.0,1,150599.76
628,45.0,1996.2546383436409,115000.0,2.0,1,150599.76
629,111.0,2017.0,235000.0,5.0,6,150599.76
630,80.0,1996.2546383436409,148000.0,2.0,5,150599.76
631,170.0,1996.2546383436409,315000.0,5.0,5,150599.76
632,78.0,1996.2546383436409,162888.0,4.0,1,150599.76
633,91.0,1954.0,199000.0,3.0,2,150599.76
634,41.0,2004.0,117000.0,2.0,1,150599.76
635,112.0,1989.0,190000.0,4.0,7,150599.76
636,112.0,1996.2546383436409,190000.0,4.0,7,150599.76
637,91.0,1996.2546383436409,199000.0,3.0,2,150599.76
638,156.0,1996.2546383436409,290000.0,4.0,6,150599.76
639,156.0,2002.0,299000.0,5.0,6,150599.76
640,112.0,1968.0,190000.0,4.0,7,150599.76
641,112.0,1996.2546383436409,190000.0,4.0,7,150599.76
642,78.0,1996.2546383436409,150000.0,4.0,7,150599.76
643,64.0,1930.0,129000.0,2.0,2,150599.76
644,64.0,1930.0,130000.0,2.0,2,150599.76
645,156.0,1996.2546383436409,290000.0,5.0,6,150599.76
646,112.0,1996.2546383436409,190000.0,4.0,7,150599.76
647,57.0,1970.0,120000.0,2.0,1,150599.76
648,64.0,1996.2546383436409,130000.0,3.0,2,150599.76
649,170.0,1996.2546383436409,314500.0,4.0,5,150599.76
650,80.0,1996.2546383436409,148000.0,2.0,4,150599.76
651,64.0,1930.0,130000.0,2.0,2,150599.76
652,228.0,2018.0,462500.0,6.0,5,150599.76
653,103.0,1939.0,205000.0,4.0,2,150599.76
654,54.0,1984.0,116000.0,3.0,4,150599.76
655,130.0,1990.0,190000.0,5.0,7,150599.76
656,66.0,1960.0,124000.0,2.0,4,150599.76
657,40.0,1996.2546383436409,79000.0,1.0,3,150599.76
658,40.0,1996.2546383436409,79000.0,2.0,3,150599.76
659,40.0,1996.2546383436409,78900.0,1.0,3,150599.76
660,36.0,1996.2546383436409,70000.0,1.0,1,150599.76
661,35.0,1996.2546383436409,78900.0,1.0,3,150599.76
662,46.0,1996.2546383436409,75000.0,2.0,7,150599.76
663,31.0,1996.2546383436409,75000.0,1.0,11,150599.76
664,60.0,1996.2546383436409,95000.0,2.0,3,150599.76
665,50.0,1996.2546383436409,99000.0,2.8452239216045427,6,150599.76
666,36.0,1996.2546383436409,73000.0,1.0,1,150599.76
667,53.0,1996.2546383436409,85000.0,1.0,4,150599.76
668,35.0,1996.2546383436409,78900.0,1.0,3,150599.76
669,39.9,1980.0,99900.0,2.0,1,150599.76
670,40.0,1996.2546383436409,99900.0,2.0,1,150599.76
671,40.0,1996.2546383436409,99900.0,2.0,1,150599.76
672,49.0,1996.2546383436409,69900.0,2.0,0,150599.76
673,46.0,1996.2546383436409,75000.0,2.0,7,150599.76
674,40.0,1965.0,99900.0,2.0,1,150599.76
675,40.0,1996.2546383436409,99900.0,2.0,1,150599.76
676,68.0,1996.2546383436409,167000.0,2.0,10,163725.04347826086
677,60.0,1996.2546383436409,156000.0,2.0,4,163725.04347826086
678,103.0,1996.2546383436409,288400.0,4.0,8,163725.04347826086
679,68.0,2009.0,167000.0,2.0,10,163725.04347826086
680,68.0,2009.0,165000.0,2.0,9,163725.04347826086
681,41.0,1996.2546383436409,112500.0,1.0,10,163725.04347826086
682,68.0,2009.0,165000.0,2.0,9,163725.04347826086
683,68.0,1996.2546383436409,165000.0,2.0,9,163725.04347826086
684,60.0,1996.2546383436409,169900.0,2.0,4,163725.04347826086
685,68.0,1996.2546383436409,165000.0,2.0,9,163725.04347826086
686,68.0,1996.2546383436409,160000.0,2.0,10,163725.04347826086
687,61.0,1996.2546383436409,165900.0,2.0,6,163725.04347826086
688,61.0,1996.2546383436409,153000.0,2.0,5,163725.04347826086
689,97.0,1996.2546383436409,219900.0,3.0,1,163725.04347826086
690,68.0,1996.2546383436409,165000.0,2.0,9,163725.04347826086
691,60.0,2009.0,156000.0,2.0,4,163725.04347826086
692,60.0,1996.2546383436409,155000.0,3.0,6,163725.04347826086
693,68.0,2009.0,164888.0,2.0,9,163725.04347826086
694,46.0,2009.0,108888.0,2.0,13,163725.04347826086
695,48.0,1996.2546383436409,108800.0,2.0,13,163725.04347826086
696,68.33,1996.2546383436409,165000.0,2.0,9,163725.04347826086
697,68.34,1996.2546383436409,167000.0,2.0,10,163725.04347826086
698,61.0,1996.2546383436409,155500.0,3.0,8,163725.04347826086
699,45.0,1996.2546383436409,38000.0,2.0,1,69610.91636363637
700,50.0,1996.2546383436409,42500.0,3.0,1,69610.91636363637
701,43.0,1996.2546383436409,47000.0,2.0,2,69610.91636363637
702,32.0,1996.2546383436409,44700.0,1.0,1,69610.91636363637
703,45.0,1996.2546383436409,48000.0,2.0,3,69610.91636363637
704,36.0,2010.0,39600.0,2.0,0,69610.91636363637
705,32.0,2021.0,44700.0,1.0,0,69610.91636363637
706,33.0,1996.2546383436409,38000.0,1.0,0,69610.91636363637
707,33.0,1996.2546383436409,38000.0,1.0,0,69610.91636363637
708,32.0,2021.0,44700.0,1.0,0,69610.91636363637
709,32.0,2021.0,44700.0,1.0,1,69610.91636363637
710,30.0,2021.0,34500.0,1.0,1,69610.91636363637
711,37.0,2021.0,43700.0,1.0,0,69610.91636363637
712,33.0,2020.0,46800.0,2.0,2,69610.91636363637
713,35.0,2020.0,31500.0,2.0,0,69610.91636363637
714,32.0,2020.0,28800.0,2.0,0,69610.91636363637
715,43.0,2020.0,38700.0,2.0,0,69610.91636363637
716,48.0,2020.0,43200.0,3.0,0,69610.91636363637
717,31.0,2020.0,43900.0,2.0,2,69610.91636363637
718,27.0,2020.0,38400.0,1.0,0,69610.91636363637
719,25.0,2020.0,35000.0,1.0,0,69610.91636363637
720,28.0,1996.2546383436409,33800.0,1.0,0,69610.91636363637
721,34.0,1996.2546383436409,42500.0,2.0,0,69610.91636363637
722,37.0,1996.2546383436409,46250.0,2.0,0,69610.91636363637
723,37.0,1996.2546383436409,46250.0,2.0,2,69610.91636363637
724,37.0,1996.2546383436409,46250.0,2.0,3,69610.91636363637
725,37.0,1996.2546383436409,46250.0,1.0,3,69610.91636363637
726,65.0,2018.0,47900.0,3.0,0,69610.91636363637
727,38.0,1996.2546383436409,47500.0,2.0,0,69610.91636363637
728,31.0,2020.0,43400.0,2.0,0,69610.91636363637
729,31.0,2020.0,43400.0,2.0,0,69610.91636363637
730,31.0,2020.0,43400.0,2.0,1,69610.91636363637
731,32.0,2021.0,41600.0,1.0,2,69610.91636363637
732,25.0,2020.0,35000.0,2.0,4,69610.91636363637
733,24.0,2020.0,34150.0,1.0,4,69610.91636363637
734,32.0,2021.0,44700.0,1.0,1,69610.91636363637
735,32.0,2021.0,44700.0,1.0,1,69610.91636363637
736,33.0,2010.0,36500.0,2.0,0,69610.91636363637
737,45.0,2016.0,48000.0,2.0,3,69610.91636363637
738,36.0,1996.2546383436409,1300.0,2.0,1,69610.91636363637
739,47.0,1996.2546383436409,32900.0,2.8452239216045427,0,69610.91636363637
740,48.0,1996.2546383436409,33600.0,3.0,0,69610.91636363637
741,82.0,2021.0,109980.0,4.0,2,69610.91636363637
742,85.0,2021.0,114000.0,4.0,2,69610.91636363637
743,129.0,2008.0,122000.0,4.0,0,69610.91636363637
744,94.0,2020.0,104000.0,4.0,2,69610.91636363637
745,94.0,2020.0,104000.0,4.0,2,69610.91636363637
746,94.0,1996.2546383436409,104000.0,4.0,1,69610.91636363637
747,48.0,2021.0,67100.0,2.0,2,69610.91636363637
748,55.0,1996.2546383436409,60900.0,3.0,3,69610.91636363637
749,61.17,1996.2546383436409,79521.0,3.0,1,69610.91636363637
750,41.0,2020.0,54600.0,2.0,3,69610.91636363637
751,55.59,2021.0,84000.0,2.0,3,69610.91636363637
752,67.0,2020.0,89900.0,3.0,1,69610.91636363637
753,57.0,2021.0,77500.0,3.0,0,69610.91636363637
754,55.0,2020.0,71500.0,2.0,0,69610.91636363637
755,56.0,2021.0,73100.0,2.0,0,69610.91636363637
756,48.0,2021.0,67110.0,2.0,1,69610.91636363637
757,58.0,2021.0,76120.0,2.0,1,69610.91636363637
758,60.0,1996.2546383436409,74000.0,2.0,0,69610.91636363637
759,48.0,2020.0,67000.0,2.0,1,69610.91636363637
760,43.0,1996.2546383436409,59800.0,2.0,2,69610.91636363637
761,135.0,1996.2546383436409,90000.0,5.0,0,69610.91636363637
762,72.0,2021.0,92980.0,3.0,0,69610.91636363637
763,68.0,1996.2546383436409,68000.0,2.0,2,69610.91636363637
764,68.0,1996.2546383436409,72000.0,2.0,2,69610.91636363637
765,56.0,2021.0,73100.0,3.0,0,69610.91636363637
766,61.8,2019.0,76000.0,3.0,2,69610.91636363637
767,62.0,2020.0,83650.0,3.0,1,69610.91636363637
768,71.0,2021.0,96500.0,3.0,2,69610.91636363637
769,71.0,2021.0,92200.0,3.0,0,69610.91636363637
770,47.0,1996.2546383436409,72000.0,2.0,2,69610.91636363637
771,61.0,1996.2546383436409,82400.0,2.0,2,69610.91636363637
772,67.0,1996.2546383436409,90500.0,2.0,2,69610.91636363637
773,77.0,1996.2546383436409,68000.0,3.0,0,69610.91636363637
774,48.0,2021.0,67100.0,2.0,2,69610.91636363637
775,67.0,2020.0,86500.0,3.0,1,69610.91636363637
776,56.0,2021.0,73100.0,3.0,0,69610.91636363637
777,64.0,2020.0,83300.0,3.0,3,69610.91636363637
778,51.0,2021.0,70800.0,2.0,1,69610.91636363637
779,48.0,2021.0,67100.0,2.0,1,69610.91636363637
780,72.0,2021.0,92980.0,3.0,0,69610.91636363637
781,56.0,2021.0,73100.0,3.0,0,69610.91636363637
782,48.0,2021.0,67100.0,2.0,1,69610.91636363637
783,47.0,2019.0,80000.0,2.0,4,69610.91636363637
784,67.0,1996.2546383436409,86500.0,2.0,1,69610.91636363637
785,61.0,2021.0,81700.0,3.0,2,69610.91636363637
786,61.0,2021.0,81700.0,3.0,2,69610.91636363637
787,71.0,2021.0,92200.0,3.0,0,69610.91636363637
788,67.0,2021.0,90500.0,3.0,2,69610.91636363637
789,72.0,2021.0,92980.0,3.0,0,69610.91636363637
790,111.0,2015.0,99900.0,5.0,2,69610.91636363637
791,44.0,2021.0,57200.0,2.0,0,69610.91636363637
792,56.0,2021.0,64400.0,2.0,1,69610.91636363637
793,61.0,2021.0,81700.0,3.0,2,69610.91636363637
794,72.0,1996.2546383436409,96500.0,2.0,2,69610.91636363637
795,71.0,2021.0,92200.0,3.0,0,69610.91636363637
796,37.0,2020.0,51300.0,2.0,3,69610.91636363637
797,65.0,2020.0,85000.0,2.0,3,69610.91636363637
798,72.0,2021.0,96500.0,3.0,2,69610.91636363637
799,67.0,2021.0,90500.0,3.0,2,69610.91636363637
800,47.0,2020.0,65800.0,3.0,2,69610.91636363637
801,37.0,2020.0,51270.0,2.0,3,69610.91636363637
802,45.0,2020.0,63000.0,3.0,4,69610.91636363637
803,52.0,2020.0,72800.0,3.0,0,69610.91636363637
804,49.0,2020.0,68600.0,3.0,4,69610.91636363637
805,44.0,2020.0,62300.0,2.0,4,69610.91636363637
806,41.0,2020.0,57900.0,2.0,4,69610.91636363637
